I0,I1,I2
-0.126953,0.119873,0.981934
-0.088379,0.175293,1.015137
0.085205,0.212402,0.990723
-0.080078,0.106934,1.001953
-0.068604,0.089600,0.999512
-0.020020,0.226318,1.016113
-0.117920,0.165039,1.015625
-0.079834,0.098633,0.994873
-0.012207,0.181396,1.008545
-0.079102,0.172852,1.009521
-0.130371,0.157959,1.026123
0.002686,0.156738,0.990967
0.003906,0.163574,0.978271
-0.142822,0.130371,0.991699
-0.048828,0.172119,1.030029
0.016602,0.221191,1.000732
-0.117188,0.133301,0.977783
-0.156006,0.161865,1.016846
0.034424,0.218018,0.998047
-0.027344,0.176514,0.989746
-0.072754,0.116943,0.989502
0.023682,0.207520,0.994629
0.028076,0.240723,1.001953
-0.076416,0.101807,0.987061
-0.132568,0.117432,0.995605
-0.014160,0.077637,0.889404
-0.078857,0.073730,0.953613
0.037354,0.150146,0.985840
-0.036865,0.140381,0.965332
-0.101807,0.065430,0.978760
-0.107910,0.032715,0.927490
-0.078369,0.092773,0.954834
0.016357,0.163574,1.000732
-0.012695,0.091064,1.000488
-0.136475,0.079590,1.000000
0.006104,0.097412,0.995850
-0.045898,0.145020,0.989746
-0.079834,0.054199,0.957764
-0.034668,0.096191,1.001221
-0.010498,0.139893,0.990723
-0.081787,0.099121,0.960693
-0.027832,0.129883,1.016113
0.068115,0.156982,1.005371
-0.044189,0.189453,0.990479
-0.090576,0.119141,0.964111
-0.037354,0.117676,0.978516
0.023438,0.175049,1.007080
-0.112061,0.163330,0.961914
-0.053467,0.117432,0.946777
-0.027588,0.175781,0.979248
-0.000732,0.169922,0.995605
-0.077637,0.099854,0.952637
-0.030029,0.104004,0.936523
-0.041504,0.117676,0.923584
-0.045410,0.095459,0.971436
-0.052979,0.098389,0.973633
-0.074707,0.084717,0.975586
-0.051758,0.100586,0.981445
-0.018555,0.104736,0.984863
-0.023926,0.129639,1.011719
-0.052490,0.070801,0.969727
-0.050293,0.097656,1.008057
-0.065918,0.130371,1.000977
-0.018555,0.146729,1.013916
-0.046143,0.112061,0.981934
-0.036377,0.128418,1.033936
-0.034424,0.118896,0.977051
-0.069824,0.135254,0.988037
-0.064697,0.154785,0.998779
0.006104,0.115234,0.970215
-0.041992,0.172119,0.989502
-0.014893,0.217041,1.024414
-0.055664,0.114746,0.948486
-0.040283,0.154541,0.977051
-0.048340,0.144775,0.987061
0.002930,0.129150,0.975830
0.000000,0.158203,0.976563
0.031006,0.258057,1.055420
-0.062256,0.119629,0.988525
-0.055664,0.133301,1.036377
0.003906,0.211914,1.027344
-0.024414,0.119141,0.942871
-0.163574,0.090576,0.972900
-0.031250,0.122559,1.005859
-0.005371,0.129395,0.998047
-0.137939,0.078857,0.980225
-0.116211,0.118896,1.008057
-0.050537,0.137695,0.966797
-0.039063,0.108887,0.999756
-0.101074,0.142334,1.024170
