I0,I1,I2
0.034180,0.237793,1.013672
-0.026855,0.163574,0.991455
-0.076660,0.086670,0.956299
0.029053,0.179688,0.998291
-0.046631,0.237305,1.005615
-0.058594,0.144043,0.997314
-0.007080,0.204834,1.019531
0.015869,0.195068,0.976807
-0.063965,0.182617,0.956543
-0.053711,0.156250,0.981445
-0.038818,0.189209,0.994873
0.026855,0.217041,0.995605
-0.057129,0.198486,0.956055
-0.071045,0.138428,0.950928
-0.014893,0.198486,1.000732
-0.007813,0.128418,0.966797
-0.114258,0.171143,1.002930
-0.020508,0.153320,0.961182
-0.045166,0.149902,0.967285
-0.102051,0.145752,1.035400
0.031494,0.133545,0.987793
-0.048584,0.197510,1.027832
-0.092529,0.159424,1.027832
-0.044922,0.185791,1.018066
-0.038818,0.158203,1.030762
-0.080811,0.118408,0.996338
-0.040283,0.172852,1.008789
-0.061035,0.149414,0.967041
-0.093750,0.113037,0.984131
-0.044922,0.150391,0.997314
-0.004150,0.214844,1.022949
-0.036377,0.172119,0.990234
-0.096436,0.140869,0.963867
-0.021484,0.215576,1.028564
0.033447,0.211914,1.023682
-0.101318,0.182373,1.000488
-0.112793,0.166260,0.987549
0.018066,0.153076,0.952148
0.006836,0.124512,0.952148
-0.158691,0.199951,1.015381
0.007080,0.205078,1.012207
0.027588,0.185791,0.971924
-0.120605,0.142090,0.986572
-0.044434,0.131592,0.980957
0.054688,0.173340,0.980957
-0.086670,0.152588,0.968262
-0.107666,0.136719,0.976807
0.045410,0.112793,0.971924
-0.058105,0.144043,0.995361
-0.133545,0.151611,0.994629
-0.013184,0.215576,1.043457
0.026367,0.165771,1.016602
-0.123779,0.084717,0.971680
-0.059570,0.184814,1.043701
0.092529,0.181885,0.989746
-0.136963,0.160889,0.968018
-0.087891,0.082031,0.974365
0.047363,0.215576,1.022217
-0.044922,0.193604,0.990234
-0.115479,0.075928,0.943359
-0.025635,0.150146,0.976318
0.008057,0.176514,0.968994
-0.100342,0.149414,0.970459
-0.094971,0.097168,0.973877
-0.002441,0.187744,1.009766
-0.046387,0.168213,0.970703
-0.034180,0.104004,0.971680
-0.041748,0.158936,0.989014
-0.049072,0.138916,0.971191
-0.029053,0.088379,0.976074
-0.046143,0.144287,0.995117
-0.074707,0.196289,0.989502
-0.089600,0.154297,1.000000
-0.020752,0.102051,0.994873
-0.042969,0.159912,0.971436
-0.050293,0.150879,0.964111
-0.050293,0.148682,0.982422
-0.001465,0.113525,0.963135
-0.027344,0.179688,1.004639
-0.028564,0.102539,0.977539
-0.103516,0.080566,0.955566
-0.043213,0.144775,0.963623
0.025635,0.115234,0.946289
-0.111572,0.145996,1.035156
-0.021729,0.111328,1.012939
-0.046631,0.170654,0.989014
-0.039795,0.146240,0.956787
-0.089600,0.154053,1.017578
-0.049072,0.176514,1.032227
-0.054199,0.126709,0.965088
-0.045410,0.135254,0.987793
-0.090088,0.162109,1.004883
-0.081543,0.117432,0.990723
-0.065674,0.158691,0.981934
0.000488,0.067139,0.933838
-0.110352,0.138672,0.996582
-0.030029,0.151367,0.985107
-0.033936,0.161621,0.988281
-0.060791,0.123291,1.008789
-0.015869,0.066162,0.954834
-0.085449,0.152588,0.968750
-0.067383,0.128174,0.987793
-0.041016,0.114258,0.973145
-0.044678,0.105225,0.974365
-0.107422,0.113037,0.977539
-0.007324,0.127686,0.989502
0.005615,0.177979,0.979248
-0.117188,0.110107,0.979492
-0.105225,0.105713,0.993652
0.074951,0.129639,1.003662
-0.056641,0.165527,0.999268
-0.108643,0.099121,0.958496
-0.059326,0.080322,0.954346
-0.024902,0.127930,1.043945
-0.037598,0.090576,0.982422
-0.090820,0.078369,0.893555
-0.063477,0.050049,0.927979
-0.060791,0.075684,0.977295
0.010986,0.092529,0.970947
-0.047119,0.073975,0.912842
-0.112305,0.047119,0.902832
-0.041992,0.065674,0.933594
0.020752,0.128662,0.982422
-0.092041,0.096680,0.974609
-0.115479,0.045898,0.907715
0.039795,0.133545,0.963379
-0.056152,0.128662,0.973877
-0.051514,0.067627,0.980225
-0.017334,0.157959,0.997803
-0.009033,0.141602,0.964844
-0.029297,0.106934,0.991943
0.012939,0.127441,1.001221
-0.067627,0.199707,1.015625
-0.006836,0.146729,0.993896
-0.029785,0.181641,1.010742
-0.062500,0.097656,0.968994
-0.040039,0.127686,0.968750
-0.013672,0.126709,0.985352
-0.114746,0.125977,0.963379
0.008789,0.145996,0.966309
-0.035645,0.135498,0.945068
-0.092285,0.082520,0.965332
-0.035889,0.188721,1.032715
0.031494,0.196045,1.022461
-0.111816,0.120361,0.952637
-0.048828,0.116211,0.969727
0.014404,0.173828,1.010742
-0.063721,0.171143,1.036133
-0.041016,0.139404,0.989014
-0.025146,0.183105,1.010498
-0.055420,0.163330,0.997314
0.007324,0.127441,0.984863
-0.044434,0.132324,0.947021
-0.070313,0.113525,0.957764
-0.041992,0.152100,0.987061
-0.015137,0.142334,0.961914
-0.088867,0.198486,0.997803
-0.050537,0.140137,0.975098
-0.021484,0.128662,0.984863
-0.049561,0.182617,0.999268
-0.069092,0.173828,0.958496
0.004639,0.150391,1.006836
-0.041748,0.167480,1.009521
-0.068359,0.177002,1.027344
-0.026123,0.182861,1.018799
0.015869,0.187012,1.031982
-0.053467,0.151123,0.973145
-0.056641,0.144775,1.013428
-0.018311,0.142334,0.999756
-0.044922,0.146729,0.985596
-0.086670,0.128662,0.967041
-0.057373,0.155518,0.989990
-0.046875,0.208984,1.027100
-0.042725,0.160156,1.008545
-0.028076,0.128418,0.993652
-0.075439,0.276611,1.054199
0.018311,0.247803,1.041260
-0.067627,0.195557,1.035400
-0.056396,0.156738,1.014648
0.007324,0.187256,0.991699
-0.029297,0.161621,0.977783
-0.133545,0.190918,0.989990
0.012695,0.178467,1.024414
-0.003662,0.218994,1.022217
-0.109375,0.214844,0.996338
-0.041992,0.249023,1.009277
0.010498,0.198730,0.973877
-0.083252,0.183838,1.007813
0.005127,0.143555,0.985840
-0.030518,0.162598,0.948730
-0.125244,0.123535,0.925293
-0.040771,0.164307,0.974365
0.031006,0.234131,1.046387
-0.049316,0.180908,1.048340
-0.055420,0.164063,1.014893
-0.016846,0.206055,1.002930
-0.088135,0.113525,0.970215
-0.034424,0.090576,1.009766
-0.017334,0.188721,1.044189
-0.109863,0.148926,0.971191
-0.079346,0.136230,1.004150
0.050049,0.137207,0.986816
-0.071045,0.195313,1.039795
-0.084961,0.134033,0.998535
0.025635,0.147217,0.960693
-0.035156,0.156738,0.974854
-0.111328,0.084717,0.962158
-0.022949,0.101807,0.972168
-0.035645,0.150635,0.968018
-0.047852,0.133789,0.957275
-0.024170,0.093506,0.937256
-0.010010,0.072754,0.924072
-0.049805,0.103760,0.955322
-0.024902,0.127686,0.969971
